2047	black and white print
1972	black
1895	white
1418	blue
1209	green
1166	brown
1161	red
844	yellow
810	multi-coloured
678	colour print
620	cream
615	colourless
559	grey
556	silver
547	orange
463	pink
246	gold
160	purple
